"filename", "language", "Batch", "Python", "Properties", "Markdown", "XML", "PowerShell", "comment", "blank", "total"
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\APPLE\texture_format_BGRA8888.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\APPLE\texture_max_level.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\ARM\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\ARM\rgba8.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\blend_minmax.py", "Python", 0, 26, 0, 0, 0, 0, 1, 8, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\debug_marker.py", "Python", 0, 28, 0, 0, 0, 0, 1, 9, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\discard_framebuffer.py", "Python", 0, 42, 0, 0, 0, 0, 2, 8, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\map_buffer_range.py", "Python", 0, 36, 0, 0, 0, 0, 1, 9, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\multi_draw_arrays.py", "Python", 0, 33, 0, 0, 0, 0, 5, 6, 44
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\multisampled_render_to_texture.py", "Python", 0, 39, 0, 0, 0, 0, 1, 11, 51
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\read_format_bgra.py", "Python", 0, 36, 0, 0, 0, 0, 1, 9, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\robustness.py", "Python", 0, 72, 0, 0, 0, 0, 4, 13, 89
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\sRGB.py", "Python", 0, 41, 0, 0, 0, 0, 1, 12, 54
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\texture_compression_dxt1.py", "Python", 0, 42, 0, 0, 0, 0, 1, 9, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\texture_filter_anisotropic.py", "Python", 0, 51, 0, 0, 0, 0, 1, 12, 64
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\texture_format_BGRA8888.py", "Python", 0, 44, 0, 0, 0, 0, 1, 12, 57
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\texture_lod_bias.py", "Python", 0, 30, 0, 0, 0, 0, 1, 10, 41
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\EXT\texture_storage.py", "Python", 0, 34, 0, 0, 0, 0, 1, 10, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\multisampled_render_to_texture.py", "Python", 0, 39, 0, 0, 0, 0, 1, 11, 51
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\read_format.py", "Python", 0, 35, 0, 0, 0, 0, 1, 9, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\texture_compression_pvrtc.py", "Python", 0, 27, 0, 0, 0, 0, 1, 8, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\texture_env_enhanced_fixed_function.py", "Python", 0, 24, 0, 0, 0, 0, 1, 8, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\IMG\user_clip_plane.py", "Python", 0, 26, 0, 0, 0, 0, 1, 6, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\KHR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\KHR\debug.py", "Python", 0, 168, 0, 0, 0, 0, 14, 24, 206
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\NV\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\NV\fence.py", "Python", 0, 52, 0, 0, 0, 0, 2, 8, 62
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\EGL_image.py", "Python", 0, 31, 0, 0, 0, 0, 1, 11, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\EGL_image_external.py", "Python", 0, 29, 0, 0, 0, 0, 1, 7, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\blend_equation_separate.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\blend_func_separate.py", "Python", 0, 23, 0, 0, 0, 0, 1, 7, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\blend_subtract.py", "Python", 0, 27, 0, 0, 0, 0, 1, 8, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\byte_coordinates.py", "Python", 0, 55, 0, 0, 0, 0, 1, 7, 63
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\compressed_ETC1_RGB8_sub_texture.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\compressed_ETC1_RGB8_texture.py", "Python", 0, 26, 0, 0, 0, 0, 1, 10, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\compressed_paletted_texture.py", "Python", 0, 44, 0, 0, 0, 0, 1, 15, 60
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\depth24.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\depth32.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\draw_texture.py", "Python", 0, 51, 0, 0, 0, 0, 1, 8, 60
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\element_index_uint.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\extended_matrix_palette.py", "Python", 0, 41, 0, 0, 0, 0, 1, 10, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\fbo_render_mipmap.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\fixed_point.py", "Python", 0, 191, 0, 0, 0, 0, 17, 7, 215
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\framebuffer_object.py", "Python", 0, 109, 0, 0, 0, 0, 7, 13, 129
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\mapbuffer.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\matrix_get.py", "Python", 0, 37, 0, 0, 0, 0, 1, 10, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\matrix_palette.py", "Python", 0, 42, 0, 0, 0, 0, 3, 10, 55
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\packed_depth_stencil.py", "Python", 0, 50, 0, 0, 0, 0, 1, 10, 61
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\point_size_array.py", "Python", 0, 32, 0, 0, 0, 0, 2, 8, 42
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\point_sprite.py", "Python", 0, 33, 0, 0, 0, 0, 1, 9, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\query_matrix.py", "Python", 0, 32, 0, 0, 0, 0, 1, 7, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\read_format.py", "Python", 0, 27, 0, 0, 0, 0, 1, 8, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\required_internalformat.py", "Python", 0, 58, 0, 0, 0, 0, 1, 14, 73
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\rgb8_rgba8.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\single_precision.py", "Python", 0, 29, 0, 0, 0, 0, 1, 7, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\stencil1.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\stencil4.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\stencil8.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\stencil_wrap.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\surfaceless_context.py", "Python", 0, 25, 0, 0, 0, 0, 1, 7, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\texture_cube_map.py", "Python", 0, 78, 0, 0, 0, 0, 6, 10, 94
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\texture_env_crossbar.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\texture_mirrored_repeat.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\texture_npot.py", "Python", 0, 30, 0, 0, 0, 0, 1, 9, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\OES\vertex_array_object.py", "Python", 0, 30, 0, 0, 0, 0, 3, 6, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\driver_control.py", "Python", 0, 37, 0, 0, 0, 0, 3, 7, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\extended_get.py", "Python", 0, 35, 0, 0, 0, 0, 4, 6, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\extended_get2.py", "Python", 0, 30, 0, 0, 0, 0, 3, 6, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\perfmon_global_mode.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\tiled_rendering.py", "Python", 0, 87, 0, 0, 0, 0, 1, 11, 99
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\QCOM\writeonly_rendering.py", "Python", 0, 18, 0, 0, 0, 0, 1, 7, 26
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\VERSION\GLES1_1_0.py", "Python", 0, 179, 0, 0, 0, 0, 35, 4, 218
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\VERSION\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES1\__init__.py", "Python", 0, 2, 0, 0, 0, 0, 1, 1, 4
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\compressed_3DC_texture.py", "Python", 0, 57, 0, 0, 0, 0, 1, 15, 73
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\compressed_ATC_texture.py", "Python", 0, 26, 0, 0, 0, 0, 1, 9, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\framebuffer_multisample_advanced.py", "Python", 0, 35, 0, 0, 0, 0, 1, 10, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\performance_monitor.py", "Python", 0, 64, 0, 0, 0, 0, 1, 6, 71
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\AMD\program_binary_Z400.py", "Python", 0, 32, 0, 0, 0, 0, 1, 9, 42
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANDROID\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANDROID\extension_pack_es31a.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\depth_texture.py", "Python", 0, 27, 0, 0, 0, 0, 1, 8, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\framebuffer_blit.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\framebuffer_multisample.py", "Python", 0, 37, 0, 0, 0, 0, 1, 10, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\instanced_arrays.py", "Python", 0, 38, 0, 0, 0, 0, 2, 9, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\pack_reverse_row_order.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\program_binary.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\texture_compression_dxt3.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\texture_compression_dxt5.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\texture_usage.py", "Python", 0, 30, 0, 0, 0, 0, 1, 8, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ANGLE\translated_shader_source.py", "Python", 0, 28, 0, 0, 0, 0, 1, 7, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\clip_distance.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\color_buffer_packed_float.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\copy_texture_levels.py", "Python", 0, 38, 0, 0, 0, 0, 1, 10, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\framebuffer_multisample.py", "Python", 0, 39, 0, 0, 0, 0, 1, 11, 51
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\rgb_422.py", "Python", 0, 50, 0, 0, 0, 0, 1, 13, 64
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\sync.py", "Python", 0, 38, 0, 0, 0, 0, 2, 8, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\texture_format_BGRA8888.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\texture_max_level.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\APPLE\texture_packed_float.py", "Python", 0, 35, 0, 0, 0, 0, 1, 9, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\mali_program_binary.py", "Python", 0, 24, 0, 0, 0, 0, 1, 9, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\mali_shader_binary.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\rgba8.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\shader_framebuffer_fetch.py", "Python", 0, 27, 0, 0, 0, 0, 1, 9, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ARM\shader_framebuffer_fetch_depth_stencil.py", "Python", 0, 28, 0, 0, 0, 0, 1, 9, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\DMP\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\DMP\program_binary.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\DMP\shader_binary.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ES\VERSION_3_2.py", "Python", 0, 103, 0, 0, 0, 0, 17, 4, 124
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\ES\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\EGL_image_array.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\EGL_image_storage.py", "Python", 0, 34, 0, 0, 0, 0, 1, 10, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\YUV_target.py", "Python", 0, 31, 0, 0, 0, 0, 1, 9, 41
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\base_instance.py", "Python", 0, 40, 0, 0, 0, 0, 3, 7, 50
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\blend_func_extended.py", "Python", 0, 47, 0, 0, 0, 0, 3, 9, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\blend_minmax.py", "Python", 0, 26, 0, 0, 0, 0, 1, 8, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\buffer_storage.py", "Python", 0, 38, 0, 0, 0, 0, 2, 8, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\clear_texture.py", "Python", 0, 48, 0, 0, 0, 0, 3, 8, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\clip_control.py", "Python", 0, 26, 0, 0, 0, 0, 1, 8, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\clip_cull_distance.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\color_buffer_float.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\color_buffer_half_float.py", "Python", 0, 23, 0, 0, 0, 0, 1, 9, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\conservative_depth.py", "Python", 0, 29, 0, 0, 0, 0, 1, 9, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\copy_image.py", "Python", 0, 33, 0, 0, 0, 0, 1, 11, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\debug_label.py", "Python", 0, 33, 0, 0, 0, 0, 2, 8, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\debug_marker.py", "Python", 0, 28, 0, 0, 0, 0, 1, 9, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\depth_clamp.py", "Python", 0, 44, 0, 0, 0, 0, 1, 9, 54
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\discard_framebuffer.py", "Python", 0, 42, 0, 0, 0, 0, 2, 8, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\disjoint_timer_query.py", "Python", 0, 58, 0, 0, 0, 0, 6, 7, 71
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\draw_buffers.py", "Python", 0, 38, 0, 0, 0, 0, 7, 9, 54
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\draw_buffers_indexed.py", "Python", 0, 33, 0, 0, 0, 0, 1, 9, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\draw_elements_base_vertex.py", "Python", 0, 79, 0, 0, 0, 0, 7, 15, 101
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\draw_instanced.py", "Python", 0, 25, 0, 0, 0, 0, 2, 6, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\draw_transform_feedback.py", "Python", 0, 26, 0, 0, 0, 0, 1, 7, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\external_buffer.py", "Python", 0, 50, 0, 0, 0, 0, 1, 11, 62
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\float_blend.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\geometry_point_size.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\geometry_shader.py", "Python", 0, 56, 0, 0, 0, 0, 1, 13, 70
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\gpu_shader5.py", "Python", 0, 43, 0, 0, 0, 0, 2, 17, 62
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\instanced_arrays.py", "Python", 0, 38, 0, 0, 0, 0, 2, 9, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\map_buffer_range.py", "Python", 0, 36, 0, 0, 0, 0, 1, 9, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\memory_object.py", "Python", 0, 26, 0, 0, 0, 0, 4, 4, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLES2\EXT\memory_object_fd.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
